what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325120354620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325120356625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325120362073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325120363322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325120447659
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325120449417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325120469494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325120486983
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325120487012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325120489119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325120622896
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325120625518
